Date,Open,High,Low,Close,Volume,Stock
,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,
2020-01-01,189.2100067138672,193.89999389648438,187.1999969482422,189.27999877929688,700010,APLAPOLLO.NS
2020-01-02,190.8000030517578,191.875,188.11000061035156,190.19500732421875,1232910,APLAPOLLO.NS
2020-01-03,191.0,191.0,182.53500366210938,185.1300048828125,359500,APLAPOLLO.NS
2020-01-06,185.1300048828125,185.1300048828125,175.02000427246094,177.55499267578125,328100,APLAPOLLO.NS
2020-01-07,180.2100067138672,185.00999450683594,179.26499938964844,184.25,275120,APLAPOLLO.NS
2020-01-08,180.0,185.0,179.55499267578125,183.25,163820,APLAPOLLO.NS
2020-01-09,187.64999389648438,189.39500427246094,185.52999877929688,188.0050048828125,415980,APLAPOLLO.NS
2020-01-10,186.5,190.0,186.5,189.60000610351562,151510,APLAPOLLO.NS
2020-01-13,189.77000427246094,192.5050048828125,189.38499450683594,189.92999267578125,182030,APLAPOLLO.NS
2020-01-14,191.25999450683594,197.5749969482422,188.11000061035156,195.81500244140625,625390,APLAPOLLO.NS
2020-01-15,196.1999969482422,197.6699981689453,192.2100067138672,193.47000122070312,200610,APLAPOLLO.NS
2020-01-16,195.0,197.0,192.47000122070312,193.8000030517578,119470,APLAPOLLO.NS
2020-01-17,195.4949951171875,195.6999969482422,191.2949981689453,194.5850067138672,152360,APLAPOLLO.NS
2020-01-20,194.5,194.5,192.40499877929688,194.33999633789062,130650,APLAPOLLO.NS
2020-01-21,192.3000030517578,202.2100067138672,192.3000030517578,199.47999572753906,526250,APLAPOLLO.NS
2020-01-22,201.9949951171875,202.10499572753906,198.52000427246094,199.55999755859375,129530,APLAPOLLO.NS
2020-01-23,199.00999450683594,202.0,199.0,200.89999389648438,225500,APLAPOLLO.NS
2020-01-24,201.66000366210938,207.28500366210938,200.40499877929688,203.64500427246094,887370,APLAPOLLO.NS
2020-01-27,219.0,221.89999389648438,205.5,206.94000244140625,2250290,APLAPOLLO.NS
2020-01-28,206.94000244140625,210.49000549316406,203.0,204.125,445820,APLAPOLLO.NS
2020-01-29,207.41000366210938,207.8000030517578,204.5500030517578,205.8249969482422,295870,APLAPOLLO.NS
2020-01-30,207.55999755859375,207.55999755859375,200.00999450683594,201.3350067138672,224200,APLAPOLLO.NS
2020-01-31,202.0,202.875,195.0050048828125,196.72500610351562,397250,APLAPOLLO.NS
2020-02-03,198.86000061035156,198.99000549316406,189.82000732421875,192.1750030517578,395310,APLAPOLLO.NS
2020-02-04,192.6999969482422,200.59500122070312,192.6999969482422,197.5449981689453,392630,APLAPOLLO.NS
2020-02-05,197.0,201.5,197.0,198.78500366210938,362420,APLAPOLLO.NS
2020-02-06,199.99000549316406,202.39999389648438,199.5,200.58999633789062,363250,APLAPOLLO.NS
2020-02-07,201.0,205.5,200.64500427246094,202.7949981689453,308410,APLAPOLLO.NS
2020-02-10,204.25,213.0,202.5,207.46499633789062,350220,APLAPOLLO.NS
2020-02-11,210.0,211.39999389648438,202.8000030517578,204.25999450683594,174700,APLAPOLLO.NS
2020-02-12,204.0,205.99000549316406,201.1999969482422,201.90499877929688,341540,APLAPOLLO.NS
2020-02-13,201.7100067138672,206.1999969482422,200.60000610351562,202.09500122070312,175660,APLAPOLLO.NS
2020-02-14,203.0050048828125,203.4600067138672,200.1750030517578,200.46499633789062,182230,APLAPOLLO.NS
2020-02-17,201.86000061035156,201.86000061035156,197.27000427246094,200.01499938964844,634200,APLAPOLLO.NS
2020-02-18,201.11500549316406,203.0,198.89999389648438,201.66000366210938,348090,APLAPOLLO.NS
2020-02-19,202.0,216.55499267578125,202.0,209.77999877929688,952260,APLAPOLLO.NS
